medinc,houseage,averooms,avebedrms,population,aveoccup,latitude,longitude,medhouseval
0.5396684183666434,0.7843137254901961,0.0435123021381201,0.02046866177300959,0.008940833543541018,0.0014994256786964632,0.5674814027630184,0.2111553784860547,0.9022663824066706
0.5380270616957008,0.39215686274509803,0.03822395413503622,0.018929263599547087,0.06721040387903249,0.0011407430675557137,0.5653560042507966,0.21215139442231035,0.708246563931695
0.4660280547854513,0.9999999999999999,0.05275646390196849,0.02194010852817043,0.013817651840017937,0.0016979579389063892,0.5642933049946866,0.21015936254980083,0.6950507420587957
0.35469855588198784,0.9999999999999999,0.03524099140089296,0.021928637175808112,0.015555368704279829,0.001493301343575483,0.5642933049946866,0.2091633466135452,0.6727827926482777
0.2307761272258314,0.9999999999999999,0.03853385977121848,0.022166435209913474,0.015751562543793268,0.001198382685290223,0.5642933049946866,0.2091633466135452,0.6746384550991542
0.24392077350657237,0.9999999999999999,0.027757143488280574,0.02283479080054885,0.01149135345721573,0.0011649290912494645,0.5642933049946866,0.2091633466135452,0.5251545354452147
0.21787285692611136,0.9999999999999999,0.02896404153848884,0.01832100398332846,0.030578211272737466,0.0011556812847155007,0.5632306057385765,0.2091633466135452,0.5859790268906109
0.18069405939228428,0.9999999999999999,0.028011420179041388,0.021595567257821142,0.03234395582835842,0.0008819488192222108,0.5632306057385765,0.2091633466135452,0.46680426060098723
0.10899849657246109,0.8039215686274509,0.024442733666934946,0.02325040688212044,0.03371731270495249,0.0010739892184924234,0.5632306057385765,0.20816733067728954,0.4364951072366712
0.22008661949490355,0.9999999999999999,0.029238256873243045,0.019472215763775867,0.043386866223829146,0.00119098048810346,0.5632306057385765,0.2091633466135452,0.5074226498035059
0.18642501482738172,0.9999999999999999,0.0328325653114558,0.022122588637838475,0.02542111606266992,0.0012645437156088611,0.5642933049946866,0.20816733067728954,0.5494843320233731
0.1910732265761852,0.9999999999999999,0.027833857706557392,0.020489817018664314,0.04206956472995319,0.0010918186356500743,0.5642933049946866,0.20816733067728954,0.4676289994680435
0.1775906539220149,0.9999999999999999,0.031734031771212014,0.020142900577683184,0.030690322038173717,0.0013309122423291997,0.5642933049946866,0.20816733067728954,0.4092787246238159
0.14990827712721205,0.9999999999999999,0.02235772357723577,0.02265912498296306,0.009585470444799462,0.0010384744280563843,0.5632306057385765,0.20816733067728954,0.3635057175021959
0.09770899711728116,0.9999999999999999,0.024221453563866874,0.02004972587020273,0.033885478853106867,0.0010160062249018713,0.5642933049946866,0.20816733067728954,0.2973204234209344
0.11207431621632806,0.9607843137254901,0.02407627734813933,0.021896334890406037,0.019451217803189553,0.0015675032311435345,0.5642933049946866,0.20816733067728954,0.2577329578022359
0.15690128412021903,0.9999999999999999,0.03610745174580181,0.02119580144012037,0.022141876173659574,0.001370840544688124,0.5642933049946866,0.20717131474103567,0.28350604739774266
0.11174328629949933,0.9999999999999999,0.02273206202238308,0.01878448714436661,0.018077860926595475,0.0011638970058407325,0.5642933049946866,0.20717131474103567,0.2896915889006643
0.10283996082812653,0.9607843137254901,0.031883084707789854,0.022309847462903397,0.02766333137139494,0.0013442826766890594,0.5632306057385765,0.20816733067728954,0.29628949983711406
0.14506006813699124,0.9999999999999999,0.03274638112234781,0.022242184692777577,0.01925502396367611,0.0014620338289941907,0.5632306057385765,0.20717131474103567,0.30494925794120437
0.059164701176535495,0.7647058823529411,0.026073060833458762,0.022977284632601555,0.011379242691779479,0.0014256311298471648,0.5642933049946866,0.20717131474103567,0.27319681155954
0.08369539730486478,0.8039215686274509,0.025747289160216666,0.019843841119678608,0.02595364219849211,0.0014855003462164646,0.5642933049946866,0.20717131474103567,0.2985575317215187
0.08448848981393361,0.9999999999999999,0.030128966204449263,0.02366993566738882,0.028364023655371506,0.0011516787555739586,0.5632306057385765,0.20717131474103567,0.20391874672681762
0.11590874608626091,0.9999999999999999,0.030820939916716236,0.020857403466099118,0.023823537655203342,0.0015550007222004418,0.5632306057385765,0.20717131474103567,0.17464051694632188
0.14483248506917146,0.9999999999999999,0.03136180506412624,0.020816552085870035,0.028111774433139943,0.001361276932526725,0.5632306057385765,0.20717131474103567,0.24247528876169583
0.131301637218797,0.7843137254901961,0.02587245487130009,0.02075929185903611,0.008800695086745705,0.0015865868044182374,0.5642933049946866,0.20617529880478003,0.19072292485391812
0.13515675645853165,0.9411764705882353,0.02751877784111039,0.020383018836720855,0.016928725580873903,0.0014867055115246877,0.5642933049946866,0.20617529880478003,0.16247561865724264
0.09021254879243046,0.9999999999999999,0.027893241548376656,0.02155494270268117,0.030802432803609968,0.001676679672165179,0.5642933049946866,0.20617529880478003,0.18659923051863703
0.07879201666183916,0.9607843137254901,0.02520532720925621,0.020953630430604418,0.03161523585302278,0.0013670986069492918,0.5632306057385765,0.20617529880478003,0.1936095108886149
0.08190231858870912,0.9999999999999999,0.027342915443316504,0.020719112584470227,0.0109868550127526,0.0014936569501308944,0.5632306057385765,0.20617529880478003,0.2412381804611115
0.0984469179735452,0.9411764705882353,0.029934363416417746,0.025174101261057784,0.024103814568793968,0.0012801453178648155,0.5632306057385765,0.20617529880478003,0.2212382629349982
0.10079860967434932,0.9999999999999999,0.02861086268071906,0.022451668414401334,0.03265226043330811,0.0015742425563172466,0.5632306057385765,0.20617529880478003,0.20659914804475032
0.08944704210976401,0.9215686274509803,0.034673598101106595,0.02631113208660256,0.028672328260321196,0.00190753308956117,0.5632306057385765,0.20717131474103567,0.19670228164007572
0.06035089171183847,0.9411764705882353,0.029662230049537504,0.023096699784951394,0.02104879621065613,0.001287166275503507,0.5621679064824656,0.20717131474103567,0.1853621222180527
0.15381856801975147,0.9803921568627451,0.029248370728155768,0.021864491770397024,0.03517475265562375,0.0013316051851835885,0.5621679064824656,0.20717131474103567,0.19525898862272734
0.06801285499510352,0.9411764705882353,0.026627255601824315,0.021784045993532154,0.015891701000588582,0.0011803756567803367,0.5621679064824656,0.20717131474103567,0.1694858990272205
0.041192535275375516,0.9215686274509803,0.028082024005318958,0.024360085392403454,0.02757924829731775,0.0015666066874326424,0.5621679064824656,0.20717131474103567,0.18453738335099648
0.06278534089184978,0.9999999999999999,0.02058106733703057,0.018806579115134517,0.025168866840438352,0.0012420516350018936,0.5621679064824656,0.20617529880478003,0.18330027505041216
0.20552130315443928,0.9999999999999999,0.027726118487801023,0.02177750489274339,0.01922699627231705,0.0012372565678671092,0.5621679064824656,0.20816733067728954,0.36371190221895994
0.1441290464959104,0.9999999999999999,0.018772464848281788,0.020572100313479627,0.03851004792735222,0.001035005731354243,0.5621679064824656,0.20816733067728954,0.3319594558372955
0.11019848002096523,0.9999999999999999,0.0238832119719777,0.021564016610797022,0.026430112951596176,0.001370169647887453,0.5621679064824656,0.20816733067728954,0.2894854041839003
0.054157873684500896,0.9803921568627451,0.02064952253989187,0.027144149721415302,0.014406233358558255,0.0011137548978490362,0.5621679064824656,0.20816733067728954,0.27835142947864133
0.036213293609743305,0.9411764705882353,0.020744874502558422,0.021801869627956584,0.012864710333809804,0.00141001038593016,0.5632306057385765,0.20816733067728954,0.21402179784825628
0.23892084247113837,0.9999999999999999,0.028014629739793323,0.02036171996646305,0.013004848790605119,0.0013409167506107439,0.5632306057385765,0.20816733067728954,0.35835109958309447
0.17328036854664075,0.9999999999999999,0.02903404013158073,0.021691753749526234,0.01841419322290423,0.0012618014760024526,0.5621679064824656,0.20816733067728954,0.34927897204547614
0.1501289637384312,0.9999999999999999,0.02473310679984593,0.022711752167704824,0.02003979932172987,0.0009554436357936152,0.5621679064824656,0.20816733067728954,0.34494909299343096
0.10524682418173543,0.9607843137254901,0.020235677124101147,0.02151809860619929,0.01718097480310547,0.0010735265210464412,0.5621679064824656,0.20816733067728954,0.26288757572133725
0.08516434256079226,0.8235294117647058,0.022217624085042548,0.02667593619647237,0.015555368704279829,0.0012177498354761333,0.5611052072263547,0.20717131474103567,0.2525783398831345
0.031082329898897948,0.7647058823529411,0.02164882014673805,0.026247529644268776,0.011771630370806358,0.0015703990673297157,0.5611052072263547,0.20816733067728954,0.3556706982651618
0.08793671811423291,0.7647058823529411,0.0130533660519532,0.021699829320876753,0.01953530087726674,0.0010432044690138493,0.5611052072263547,0.20717131474103567,0.20103216069212088
0.02909615039792554,0.39215686274509803,0.00850335516385568,0.02077806053386756,0.020516270074833937,0.0007932898392475097,0.5611052072263547,0.20717131474103567,0.3235058824499693
0.06928180300961366,0.8235294117647058,0.026537989506460656,0.02333181186936128,0.029653297457888392,0.0015407280743722977,0.5611052072263547,0.20717131474103567,0.16247561865724264
0.04213045337305693,0.7843137254901961,0.025715168991120807,0.025238801054018448,0.054822164298326745,0.0016324309266863382,0.5611052072263547,0.20717131474103567,0.17010445317751266
0.05155790954607524,0.9999999999999999,0.02288940115010906,0.02391304347826087,0.03248409428515373,0.0017806367744464852,0.5611052072263547,0.20717131474103567,0.18391882920070435
0.076543771810044,0.9999999999999999,0.029598883081890584,0.02001730309250369,0.019563328568625804,0.0018639944689453373,0.5611052072263547,0.20617529880478003,0.1494859815011072
0.06285430545785577,0.9999999999999999,0.02445221098552449,0.02286201940352138,0.016059867148742957,0.0015498233891647426,0.5611052072263547,0.20617529880478003,0.1404138539634888
0.06936456048882085,0.9999999999999999,0.027886622919341533,0.0230820882994796,0.017349140951259844,0.0013754871068698115,0.5611052072263547,0.20617529880478003,0.1494859815011072
0.0218824567936994,0.9999999999999999,0.037262127669257496,0.030818700187909026,0.020320076235320495,0.0018438944295174654,0.5611052072263547,0.20617529880478003,0.144949917732298
0.049461386739493254,0.9999999999999999,0.02634530537378544,0.02337086540461826,0.03001765744555621,0.0022859272999369027,0.5611052072263547,0.20617529880478003,0.13464068189409528
0.14224631384394698,0.0196078431372549,0.013651891974632202,0.012481797378822553,0.0025505199136747103,0.0007699851324450452,0.5611052072263547,0.20517928286852438,0.0927851843909922
0.19951448945531786,0.9999999999999999,0.036497882912832,0.023567457885058443,0.015443257938843578,0.0018269629810757004,0.5621679064824656,0.20517928286852438,0.12515618492294878
0.3874705176480325,0.9411764705882353,0.03561113553871487,0.02749613335624678,0.0023262983828022084,0.002451892927728819,0.5611052072263547,0.20517928286852438,0.12371289190560039
0.027668583881601636,0.9607843137254901,0.03816278366702099,0.03628588090455517,0.010482356568289471,0.0019296451611048216,0.5600425079702447,0.20517928286852438,0.14659939546641046
0.04766141156673702,0.9999999999999999,0.04857377496922691,0.03430531732418524,0.014518344123994506,0.002079781541179636,0.5600425079702447,0.2041832669322705,0.125980923790005
0.14440490475993434,0.9215686274509803,0.03813482248154592,0.030684418556272103,0.010902771938675412,0.0018147322373986883,0.5600425079702447,0.2041832669322705,0.12062012115413956
0.045985572612791556,0.9999999999999999,0.032289953459075475,0.02325040688212044,0.016844642506796716,0.002042133471689798,0.5600425079702447,0.2041832669322705,0.13072317227557825
0.021082467828029958,0.9215686274509803,0.02506949272401922,0.021727225105957426,0.022001737716864263,0.0013529138736817982,0.5600425079702447,0.2041832669322705,0.14309425528142153
0.14548075198962773,0.9999999999999999,0.043528377045841136,0.03932403000725982,0.013705541074581686,0.0021362815394197214,0.5589798087141338,0.20517928286852438,0.13670252906173583
0.09321940387029144,0.9999999999999999,0.043451923216436206,0.02952376361708281,0.007595504358306006,0.0021318753104581168,0.5600425079702447,0.2041832669322705,0.14433136358200585
0.03312368105267513,0.8823529411764706,0.02649976162449741,0.02136392746938538,0.05101039827349421,0.0018439160210399603,0.5600425079702447,0.20517928286852438,0.23546500839171797
0.08772292795961437,0.49019607843137253,0.03687070719372452,0.025598331829074727,0.010902771938675412,0.0019267885346739887,0.5600425079702447,0.20517928286852438,0.13917674566290447
0.015772196245569026,0.8823529411764706,0.017930276159325825,0.021903226266748482,0.016228033296897336,0.0011336945353599246,0.5600425079702447,0.20517928286852438,0.1653622046919394
0.08621260396408327,0.9411764705882353,0.03336438210338457,0.02990430622009569,0.015611424086997953,0.0024076968104804856,0.5600425079702447,0.20517928286852438,0.12371289190560039
0.0,0.8823529411764706,0.006154216594430752,0.007058159232072276,0.00042041537038594126,0.0015121992919487925,0.5600425079702447,0.20517928286852438,0.10824903814829631
0.13676363084647108,0.37254901960784315,0.03850792955022893,0.026003744539213648,0.00804394742005101,0.001197565028680899,0.5600425079702447,0.20517928286852438,0.2525783398831345
0.029254768899739325,0.3137254901960784,0.0139768379182764,0.021315962437087527,0.021273017741528632,0.0008397078352567021,0.5600425079702447,0.20617529880478003,0.33505222658875633
0.134239527730652,0.6862745098039215,0.03458595956892531,0.02284957717604852,0.034558143445724374,0.0013970109131114837,0.5600425079702447,0.20617529880478003,0.17958895014865917
0.04215114274285872,0.35294117647058826,0.0353371631984259,0.024918370854098648,0.020123882395807056,0.00224584899222386,0.5600425079702447,0.20617529880478003,0.19237240258803057
0.020875574130012002,0.43137254901960786,0.032064247471743,0.024232289449680755,0.029457103618374954,0.0020526999979365705,0.5600425079702447,0.20517928286852438,0.20103216069212088
0.10423994151804804,0.7254901960784313,0.02528480870961345,0.02377916613540737,0.0095574427534404,0.001228872308971327,0.5589798087141338,0.20617529880478003,0.2397948874437631
0.06897146246258673,0.3137254901960784,0.016666872508880375,0.019762845849802372,0.01698478096359203,0.0011386705528642523,0.5600425079702447,0.20617529880478003,0.30412451907414817
0.045985572612791556,0.9999999999999999,0.020585465000991475,0.019762845849802372,0.005044984444631295,0.0020726415733947254,0.5600425079702447,0.20717131474103567,0.20103216069212088
0.07040592543551123,0.9999999999999999,0.02170585835378959,0.023170233065285546,0.005521455197735363,0.0012928455195467285,0.5600425079702447,0.20617529880478003,0.20103216069212088
0.021213500503441333,0.9999999999999999,0.011655568561979876,0.021484125972204518,0.009613498136158525,0.0012392560203893493,0.5600425079702447,0.20617529880478003,0.2525783398831345
0.09026772044523525,0.6666666666666666,0.03376729358287954,0.02239399396590032,0.013004848790605119,0.0016666164036322722,0.5600425079702447,0.20617529880478003,0.21402179784825628
0.13161197776582395,0.9999999999999999,0.041652225642086746,0.02698058085581715,0.010482356568289471,0.0020810138438198933,0.5600425079702447,0.20617529880478003,0.17154774619486104
0.03290299444145599,0.7647058823529411,0.010418297379379443,0.025301643436654878,0.016228033296897336,0.0006753931648343772,0.5600425079702447,0.20717131474103567,0.21402179784825628
0.017937683618156994,0.1764705882352941,0.012798268226584702,0.021379805964786197,0.015219036407971075,0.0007743489409915342,0.5600425079702447,0.20717131474103567,0.30412451907414817
0.03257196452462724,0.1764705882352941,0.013087447947650209,0.022043174217087257,0.0034193783458056556,0.002022161236407156,0.5589798087141338,0.20717131474103567,0.2525783398831345
0.0512751548254507,0.9999999999999999,0.01476828685073077,0.017321553127179725,0.011014882704111663,0.0031920045735315365,0.5589798087141338,0.20717131474103567,1.0
0.1099226217569413,0.29411764705882354,0.013467056244474316,0.022219553206822007,0.022338070013173016,0.0012212996575504493,0.5589798087141338,0.20717131474103567,0.30412451907414817
0.02530309926759631,0.9999999999999999,0.011321386079714455,0.01942597915918074,0.02525294991451554,0.007709724194465131,0.5589798087141338,0.20617529880478003,0.2525783398831345
0.01724803795809713,0.9999999999999999,0.01401768321843907,0.01714717507556382,0.005269205975503797,0.00396360595287369,0.5589798087141338,0.20617529880478003,0.30412451907414817
0.14727383070578343,0.5098039215686274,0.018766259177694346,0.02418003821689397,0.02003979932172987,0.0013561243485676858,0.5579171094580229,0.20717131474103567,0.3556706982651618
0.09295044206286811,0.7450980392156862,0.020035191995519473,0.029665428138568442,0.03710866335939909,0.001729569537165619,0.5589798087141338,0.20717131474103567,0.33855736677374526
0.10411580529923727,0.6862745098039215,0.010263947016484748,0.021728070727677677,0.0971439782505115,0.0006446108608944597,0.5589798087141338,0.20816733067728954,0.23711448612583041
0.16100467579757521,0.588235294117647,0.0216127742095941,0.02355630736249749,0.05731662882928333,0.0008395711283498822,0.5611052072263547,0.20816733067728954,0.3480418637448918
0.10388132577481692,0.5490196078431372,0.02009858077674853,0.024975024975024983,0.005577510580453488,0.0012292146291279652,0.5600425079702447,0.20816733067728954,0.2268052502876277
0.049557937131901625,0.411764705882353,0.014883045806067816,0.02023715415019763,0.056643964236665824,0.0007459051234962756,0.5611052072263547,0.20816733067728954,0.31958837283145225
0.1455497165556337,0.7058823529411764,0.020281649245063878,0.022939017504234896,0.05143081364388015,0.0009521675909288256,0.5611052072263547,0.20816733067728954,0.36721704240394887
0.1373291402877202,0.5490196078431372,0.02040682133650605,0.02365217391304348,0.06449171781720339,0.000926166353713142,0.5600425079702447,0.2091633466135452,0.5006185541502921
0.1874318974910691,0.5294117647058824,0.021495863695134336,0.021861905629440702,0.07175088987920065,0.000820657885111783,0.5600425079702447,0.2091633466135452,0.5327833699654847
0.18103888222231418,0.7450980392156862,0.020554372745267883,0.021583107967547324,0.010818688864598223,0.0008158692958382794,0.5600425079702447,0.2091633466135452,0.4587630566471891
0.14341871146604873,0.9999999999999999,0.018923069109734583,0.02401846681582833,0.025000700692283977,0.0006178171477347428,0.5600425079702447,0.2091633466135452,0.6907208630067505
0.1614253596502117,0.6470588235294117,0.01726582358735556,0.021834133494764894,0.07528237899044256,0.000652454437099052,0.5600425079702447,0.20816733067728954,0.6612364485094908
0.30556130260272274,0.9999999999999999,0.03784319605491136,0.017454480658329552,0.01880658090193111,0.0016657967562206492,0.5611052072263547,0.21015936254980083,0.6152572566711065
0.19122494862139833,0.9999999999999999,0.02549804140531777,0.02145308924485126,0.019787550099498303,0.0006940997852946958,0.5600425079702447,0.21015936254980083,0.5226803188440461
0.18408021958317816,0.9999999999999999,0.02353362974156848,0.022432234981173783,0.01914291319823986,0.0007510493420837102,0.5600425079702447,0.2091633466135452,0.5039175096185171
0.23448642087695343,0.9999999999999999,0.02837056743758551,0.021125326169531087,0.04038790324840943,0.001061315650908366,0.5611052072263547,0.21015936254980083,0.537525618451058
0.23492089764279112,0.5294117647058824,0.023497979718560033,0.021721881068080783,0.0425180077916982,0.0009680624800378598,0.5611052072263547,0.2091633466135452,0.4329899670516823
0.31667149418628715,0.9999999999999999,0.03390192173395753,0.023981002671499323,0.015331147173407327,0.0011923035861513354,0.5611052072263547,0.2091633466135452,0.5103092358382026
0.14779106495082828,0.6078431372549019,0.020422458830573705,0.02196731202091537,0.05053392752039015,0.0008649445601629713,0.5611052072263547,0.2091633466135452,0.41958796046201874
0.17402518585950538,0.49019607843137253,0.017062791627174743,0.01925131779370642,0.04893634911292357,0.0005993949996601359,0.5611052072263547,0.2091633466135452,0.4948453820808986
0.1826526530668543,0.9999999999999999,0.026455431267974033,0.022047567913363333,0.026233919112082737,0.0008988443480927409,0.5621679064824656,0.2091633466135452,0.4311343046008058
0.20498337953959256,0.6666666666666666,0.021097824115450727,0.020184328344229438,0.01883460859329017,0.0007300727686622316,0.5621679064824656,0.2091633466135452,0.4703094007859762
0.18227334795382133,0.9999999999999999,0.02515923197954635,0.019355364492074485,0.014882704111662322,0.0009196089864283752,0.5621679064824656,0.2091633466135452,0.44659815835810984
